KAN_Feature_1,KAN_Feature_2,KAN_Feature_3,KAN_Feature_4,KAN_Feature_5,Mamba_TimeStep_1_Feature_1,Mamba_TimeStep_1_Feature_2,Mamba_TimeStep_1_Feature_3,Mamba_TimeStep_2_Feature_1,Mamba_TimeStep_2_Feature_2,Mamba_TimeStep_2_Feature_3,Mamba_TimeStep_3_Feature_1,Mamba_TimeStep_3_Feature_2,Mamba_TimeStep_3_Feature_3,Mamba_TimeStep_4_Feature_1,Mamba_TimeStep_4_Feature_2,Mamba_TimeStep_4_Feature_3,Mamba_TimeStep_5_Feature_1,Mamba_TimeStep_5_Feature_2,Mamba_TimeStep_5_Feature_3,Mamba_TimeStep_6_Feature_1,Mamba_TimeStep_6_Feature_2,Mamba_TimeStep_6_Feature_3,Mamba_TimeStep_7_Feature_1,Mamba_TimeStep_7_Feature_2,Mamba_TimeStep_7_Feature_3,Mamba_TimeStep_8_Feature_1,Mamba_TimeStep_8_Feature_2,Mamba_TimeStep_8_Feature_3,Mamba_TimeStep_9_Feature_1,Mamba_TimeStep_9_Feature_2,Mamba_TimeStep_9_Feature_3,Mamba_TimeStep_10_Feature_1,Mamba_TimeStep_10_Feature_2,Mamba_TimeStep_10_Feature_3,Target
7.109313,6.64262,9.67635,5.437452,13.233921,0.07377733,0.044700235,0.015345717,0.37358284,0.393339,0.3569377,0.7109105,0.63366145,0.711905,0.91071695,0.862732,0.8441359,1.0414422,1.0126148,1.0367526,1.0667577,1.0115098,1.0512848,0.9486407,0.91427654,0.96811885,0.7837721,0.7348368,0.8201153,0.53349197,0.5356979,0.46370527,0.14791755,0.21271873,0.2199949,44.024757
8.000431,12.976851,2.2776425,10.50027,8.393671,0.007119459,0.098014496,0.038981386,0.33665943,0.340512,0.36559442,0.6946834,0.63388544,0.7052092,0.9414372,0.9384734,0.91423017,1.0015126,1.0029302,1.0578389,1.0349658,1.0530587,1.0953847,0.9095948,0.9478798,0.9395303,0.7649924,0.7751455,0.76225525,0.5558096,0.52754974,0.47585797,0.2395688,0.17724219,0.19831985,8.375797
3.7488878,11.218108,0.11985451,13.563502,8.104411,0.054667395,0.013249243,0.07543825,0.346818,0.3326492,0.41916496,0.69830906,0.6474409,0.6325812,0.9366235,0.9091511,0.85828173,0.9803919,1.0012512,0.9941508,1.0489525,1.0501947,0.99648154,0.98438466,0.9847693,0.9139883,0.8132867,0.75317585,0.7988216,0.5563128,0.53688896,0.54084516,0.19287942,0.19844384,0.14858742,-7.665838
8.224145,10.968342,8.122593,10.714887,12.271606,0.013725102,0.09027419,0.0043043676,0.39872828,0.34773454,0.42054084,0.70526,0.65707064,0.6619756,0.8567858,0.9381061,0.8613369,1.0397855,1.0569756,0.9737941,0.99623036,1.0103164,1.0379021,0.99038106,0.94408035,0.93864787,0.80635804,0.8131864,0.7994348,0.55047977,0.46218854,0.46268257,0.1994274,0.14916912,0.17716262,29.173616
1.6465616,12.461703,6.376959,5.755882,9.009611,0.080435656,0.0985839,0.039951235,0.3330979,0.3525229,0.42578673,0.65911007,0.621869,0.6418961,0.8602844,0.87841976,0.85527027,1.0050145,1.067777,0.9982591,1.034665,1.0734806,0.9986842,0.9330381,0.9550491,0.99861544,0.78004026,0.7728387,0.7564949,0.5304279,0.48578128,0.4994493,0.16957098,0.2098084,0.24099144,2.2096272
13.3661375,3.422886,2.4455166,12.154554,3.9774907,0.012275082,0.046477027,0.046456378,0.3521597,0.34154966,0.3558668,0.6292939,0.7063368,0.6329275,0.92197245,0.93281955,0.88228285,1.0684599,1.058068,0.9870719,1.0739518,1.058263,1.0847507,0.92137384,0.99821466,0.96639234,0.7975279,0.7453281,0.806011,0.50367695,0.54850394,0.5115407,0.22215776,0.15952404,0.14680764,32.710648
9.914625,6.3950543,9.564397,13.223363,3.6990075,0.06736558,0.07648693,0.06383865,0.39290333,0.41012895,0.35146856,0.6951319,0.6923389,0.6471468,0.8617276,0.84181684,0.9282405,1.021167,1.0333709,0.9865503,1.007815,1.0864396,1.0806358,0.9863381,0.999281,0.9995618,0.8026206,0.809202,0.7666628,0.52029526,0.4642978,0.48935094,0.18644856,0.18868232,0.24043328,25.689339
3.8605232,11.179655,7.9106436,6.6745634,0.91208875,0.090796724,0.06574476,0.096622914,0.35170373,0.38691604,0.3375328,0.62583756,0.6951025,0.68442357,0.8887798,0.85911894,0.9275154,1.0181022,1.0560728,0.98739254,1.0838331,1.0430462,1.0297831,0.95516986,0.9207338,0.95015514,0.7760156,0.7360672,0.8000871,0.5545056,0.5330511,0.48271126,0.16004805,0.1514947,0.16029598,-2.8307335
13.854438,7.215968,6.118594,4.4213257,6.0199633,0.07984527,0.07304445,0.03129964,0.37801373,0.3693189,0.37791696,0.6186478,0.71062446,0.6508219,0.8484,0.89056635,0.9064163,1.044837,0.996683,1.0182866,1.007955,1.0077151,1.0123978,0.9278929,0.99069595,0.9141965,0.7627061,0.7523558,0.80596954,0.50404155,0.4797567,0.54787403,0.15320688,0.17218761,0.14549772,43.926086
11.145257,7.3276253,13.914064,7.0669894,6.4240665,0.046007287,0.06423265,0.09369081,0.34094343,0.34382352,0.42716148,0.6771679,0.6344865,0.6899295,0.9396326,0.893311,0.86854285,0.9952068,1.0039525,1.0474266,1.0100229,1.0908874,1.0144687,0.97331774,1.0090371,0.9371925,0.7396596,0.7471663,0.75211823,0.4765687,0.45800433,0.48157582,0.17373742,0.23443878,0.18258718,45.60323
11.733387,7.305933,6.0030527,10.0067,13.414732,0.05582617,0.03430937,0.057793837,0.4010141,0.38593122,0.3710408,0.67258036,0.715551,0.63506705,0.94052297,0.8803656,0.9271231,1.060662,1.0236771,1.0230637,1.0800668,1.0384613,1.0591673,1.0071371,0.9493988,0.94168633,0.8118603,0.8180073,0.8210331,0.46009675,0.5401977,0.5318834,0.15921517,0.22377603,0.16426702,46.24115
9.371621,12.722386,12.360287,9.620983,10.107664,0.07644671,0.05427465,0.0657626,0.34645516,0.3675274,0.35001314,0.6955721,0.6286506,0.6718708,0.91078734,0.89030755,0.8764274,1.0333433,1.0258876,0.9943733,1.0318311,1.034472,1.0172285,0.96053493,0.9437647,0.9310309,0.73257625,0.74048233,0.76220053,0.54726386,0.5013897,0.4804259,0.15298863,0.19964561,0.23363551,32.56972
9.920132,8.27795,13.880523,14.423553,10.169914,0.0049419343,0.088556044,0.09466224,0.38850692,0.40213934,0.39204198,0.6246572,0.64842606,0.65666455,0.8616545,0.88989913,0.9020199,1.0236479,1.049214,0.9924722,1.0874662,1.0250734,1.0854993,1.0046508,0.91844916,0.91138214,0.8101905,0.8111493,0.767733,0.51764107,0.51464367,0.49200585,0.21742892,0.2079907,0.14288536,40.177227
7.1254606,14.224455,1.6625959,13.0108795,11.473692,0.03620699,0.020303924,0.07146326,0.32727185,0.3342246,0.3331206,0.6511959,0.62981033,0.6584032,0.8630178,0.9236152,0.9353404,1.0412802,1.0025376,1.042338,1.0024748,1.0203996,1.0349262,0.91254884,1.006184,0.9920616,0.7962489,0.7965855,0.82228994,0.48826125,0.5192664,0.49045905,0.18263218,0.15012985,0.22101644,5.452717
12.316021,6.9237328,1.9042656,12.850041,4.220583,0.013983953,0.027654147,0.094573244,0.34785068,0.38362184,0.33130592,0.6393337,0.7137334,0.6952604,0.89358956,0.86654264,0.92960364,1.0690012,1.0319579,0.9897052,1.0471305,1.0697664,1.0600094,1.0042906,1.0043249,0.9846235,0.7383107,0.7703831,0.78276837,0.49059495,0.5222284,0.5399078,0.16410592,0.17587784,0.15308687,21.699373
9.473344,11.749088,0.49105793,7.9977293,4.835802,0.057766646,0.07992938,0.09522327,0.37981638,0.40975425,0.32890686,0.6672831,0.65893674,0.6453445,0.9377581,0.9226927,0.84980345,0.9765322,0.9985144,1.0389105,1.0691295,1.0712912,1.0840597,0.9272955,0.9635124,0.9370153,0.74883056,0.7735696,0.76868534,0.466762,0.50654536,0.53131557,0.235962,0.1776076,0.22493175,7.5922103
12.823165,2.724739,12.053773,12.176775,11.637861,0.038816478,0.013219947,0.0932473,0.36537677,0.36557725,0.3687354,0.71343577,0.6470163,0.65509236,0.89438343,0.8587346,0.9109696,1.0640341,1.0400157,1.009914,1.0358411,0.99640375,1.0059927,0.94559044,0.9870147,1.0058047,0.7695821,0.7682886,0.8072957,0.49678677,0.47316244,0.53558624,0.16950153,0.15551184,0.19155046,62.457657
14.700092,8.635883,0.7021415,12.853987,8.186601,0.01673401,0.01100452,0.022438824,0.37285647,0.3938367,0.35647786,0.6205516,0.65135145,0.71487695,0.87992436,0.8549677,0.8727562,1.0669681,1.0299124,1.0149286,1.0943236,1.050564,1.0530143,1.0085752,0.9541646,0.95048994,0.81309277,0.78893626,0.73800987,0.53927714,0.48631412,0.4646556,0.23531213,0.15418504,0.16983142,31.875475
7.6488376,0.35558045,5.814328,3.8597417,14.845583,0.042029608,0.049705207,0.04428,0.4143967,0.41460544,0.33270764,0.62198037,0.61943877,0.7099802,0.8854067,0.8667215,0.85848457,1.0284728,1.0362433,1.0506269,1.0857649,1.0898634,1.0120745,0.9566546,0.92750704,0.9412567,0.77452433,0.80112374,0.7506405,0.4790834,0.49402595,0.52794206,0.19251016,0.22858754,0.14611413,56.997528
12.840217,13.094912,12.636274,2.850946,4.2789783,0.06817301,0.08786805,0.081495516,0.33368504,0.34382161,0.37793428,0.6686068,0.69815564,0.7091497,0.8881769,0.8767796,0.91873103,0.9895222,0.9991276,1.0280904,1.0369936,1.0756313,1.035494,0.96460885,0.9734999,0.95502245,0.7570091,0.80421823,0.80095017,0.49963915,0.47525957,0.49087843,0.22570847,0.22038206,0.17481463,37.53962
4.5648727,4.4933834,13.338241,10.048251,13.510156,0.07733434,0.044108845,0.047070768,0.35367784,0.37865657,0.36674565,0.6809981,0.6208153,0.6653822,0.8523739,0.845012,0.84189725,1.0139015,1.0312805,1.0271593,1.0571784,1.0239325,1.0122925,0.94847935,0.92176783,0.9530618,0.7835813,0.7800621,0.7276694,0.5547543,0.55034345,0.4848755,0.14853194,0.19842073,0.20240083,41.540684
7.149158,0.8142963,5.3240757,12.77096,12.066042,0.0366317,0.027030379,0.05377237,0.34676462,0.35099396,0.39318994,0.674024,0.68854463,0.71065485,0.89098424,0.90848744,0.92716616,0.990638,1.0552454,1.0562087,1.0263128,1.0844884,1.0224845,0.935437,0.9951471,0.98249185,0.7694834,0.7335895,0.80160624,0.51954895,0.47742367,0.5054134,0.22724304,0.2122328,0.16813006,39.7545
9.821786,5.300042,0.499717,3.4700499,11.410353,0.04946492,0.03232757,0.08300277,0.4006605,0.36979073,0.37133422,0.63195115,0.65730435,0.69288194,0.84351707,0.8978525,0.939044,1.0434592,1.0467747,1.0084053,1.041191,1.0027132,1.0212107,0.97186035,0.97636557,0.9887785,0.74491715,0.78744483,0.74547434,0.470404,0.4880986,0.4732676,0.20060147,0.19899368,0.2232091,39.18126
4.474817,11.08754,9.547809,4.619345,12.068088,0.07611074,0.059747357,0.06929288,0.39251432,0.32991385,0.35408998,0.62754893,0.639379,0.6783886,0.93862075,0.92608994,0.87111354,1.0335574,1.0563489,1.0323561,1.0045177,1.0515383,1.065771,0.96748334,1.0049672,1.0010237,0.74514765,0.81110054,0.72833735,0.47888702,0.5275457,0.5087898,0.23429951,0.22086897,0.18046841,24.852777
5.090006,7.2508297,4.643152,0.38571328,8.709287,0.097814314,0.014116782,0.059318185,0.3931522,0.41628027,0.42611492,0.6927517,0.6460873,0.7085737,0.9258935,0.89048547,0.9273654,1.0299033,1.01759,1.0373853,1.0455477,1.0313172,1.0526663,0.9589642,0.9249452,0.92265886,0.7895156,0.7536156,0.7743088,0.55142766,0.5441594,0.5350513,0.21774516,0.22497627,0.15758906,25.815979
9.66727,3.7238896,12.100851,0.7720837,0.27017534,0.09652697,0.013131422,0.017599571,0.3567127,0.42606288,0.40518355,0.68238366,0.6973582,0.62061644,0.84378177,0.90704894,0.8777994,1.0458655,0.98645175,1.0692779,1.0017895,1.0708908,1.0717494,0.9324838,1.003481,0.9853511,0.75025797,0.7504658,0.8113504,0.49495682,0.5105601,0.53019094,0.21444915,0.16608323,0.22875863,40.166306
2.8676329,4.9079633,6.667064,6.0506415,10.922914,0.06516313,0.066098265,0.026766902,0.3997348,0.3709867,0.41265157,0.69400764,0.7045391,0.6615808,0.9239675,0.9299362,0.90256524,1.0187842,0.9892642,0.9961312,1.074208,1.0147588,1.0208192,0.98479915,0.93388635,0.92062265,0.78419787,0.7946654,0.727762,0.5136649,0.46871418,0.5283678,0.2184727,0.20794463,0.23994747,24.888247
0.9178099,8.604357,7.6298823,9.480977,14.955601,0.04029578,0.030110491,0.063527815,0.39220193,0.35485038,0.34428212,0.6531465,0.6891096,0.6894982,0.8693289,0.9337604,0.8543091,1.016135,1.0341486,0.9859226,1.0909147,1.020833,1.0750164,0.96131116,0.9312261,1.0060365,0.7675215,0.7819858,0.8201147,0.46018705,0.54750323,0.48259827,0.1505381,0.21892992,0.17582144,17.612526
12.115864,3.3472154,1.3541061,5.6842427,3.7377977,0.010093838,0.025486303,0.082320586,0.39910495,0.3747397,0.40287238,0.6783018,0.6309328,0.67797357,0.9270741,0.8867854,0.88575745,1.0710369,1.0076426,1.068545,1.0891865,1.0858315,1.0586911,0.97302204,0.9721612,0.9134664,0.7533019,0.7450879,0.76572466,0.48226416,0.49116996,0.47322902,0.15476222,0.20728171,0.23992646,33.51266
10.119789,7.5687523,13.532427,10.446046,6.1209726,0.029721493,0.016958458,0.033188697,0.35831288,0.32850102,0.42110968,0.70233136,0.70544666,0.6425305,0.8584097,0.93939805,0.86122227,0.979928,0.9802888,1.0371566,1.0387353,1.0149018,1.0879838,0.9315786,0.962554,0.9842152,0.79701227,0.81493753,0.7668914,0.53304654,0.50330466,0.5138779,0.16175565,0.22206646,0.20249842,37.859886
7.7577744,9.2961445,6.569346,13.55201,1.6357479,0.06002263,0.046168383,0.070234805,0.32890043,0.41805413,0.41641995,0.6951589,0.6665463,0.6217144,0.87792593,0.8513013,0.86751544,1.0612609,1.0161691,1.071751,1.0202032,1.0221208,1.0053346,0.97834104,0.9778038,0.98454607,0.816331,0.80314773,0.72723156,0.50870746,0.5508891,0.5421664,0.21047086,0.1676424,0.14893241,4.5604115
11.155544,2.7191708,0.929389,5.960275,11.154787,0.098193936,0.033624977,0.067091584,0.3636803,0.36031052,0.39499867,0.71462566,0.65649384,0.69002897,0.91160125,0.8834838,0.90141994,1.0385509,1.0665771,1.0030634,1.0838665,1.0421796,1.0651298,0.9187588,0.992902,1.0014375,0.7847322,0.7746206,0.7861344,0.467782,0.46417236,0.544514,0.14622107,0.1799207,0.16049676,45.539352
12.799214,9.382069,6.8517823,7.0795546,4.45964,0.0033266188,0.028780853,0.049596436,0.33707184,0.33886576,0.33686835,0.6665631,0.6550534,0.70511454,0.8436069,0.8477973,0.8762301,1.0719358,1.0674795,1.0154729,1.0317793,1.0523202,1.0475088,0.96399736,0.93768764,0.9568653,0.78270525,0.8029642,0.741544,0.49710107,0.5323782,0.5401846,0.21820474,0.17899312,0.2025217,32.250885
6.826969,6.9817953,13.882219,11.889332,1.4983203,0.03288545,0.09246539,0.078403145,0.33207458,0.40148154,0.42627814,0.6817405,0.62871003,0.70053214,0.8941479,0.8780556,0.91329265,1.0607582,1.0446279,0.98251456,1.0662754,1.014554,0.9987062,0.93449837,0.9855993,0.9977375,0.78784704,0.8038187,0.7253779,0.4829254,0.4787439,0.4647927,0.1598977,0.15541922,0.14933743,18.963417
7.531025,2.886976,6.3094435,1.5392393,9.449709,0.057295483,0.026694734,0.052064747,0.369189,0.3806303,0.33177924,0.6273603,0.62316203,0.70316637,0.893127,0.8489139,0.8722271,1.0214225,0.9888473,1.0623903,1.0812887,1.0574255,1.0367979,0.98837894,0.97238916,0.9635536,0.7792519,0.7295664,0.78724355,0.5255282,0.5381203,0.5309843,0.23367658,0.16454045,0.1952222,43.971294
2.0919147,14.904158,13.164019,2.3373082,0.4390204,0.013178468,0.09292572,0.047665942,0.333986,0.4096064,0.3830912,0.65395766,0.71310157,0.64203566,0.8666638,0.87430614,0.8971982,0.98308325,1.0327501,0.9735568,1.0184581,1.0161606,1.0090781,0.97075284,0.9812633,0.94707173,0.75806504,0.77414507,0.73255885,0.45981464,0.47488707,0.47102475,0.19817175,0.23147544,0.22679678,-4.911761
7.7926326,5.4063625,9.70175,2.4231443,10.570059,0.019218922,0.07781882,0.093853116,0.36661658,0.3608909,0.32995874,0.664767,0.648999,0.680987,0.84556437,0.8866828,0.9002649,1.0094997,1.0142531,1.0693972,1.0671587,1.0081987,1.0227699,0.9823637,0.9810802,0.9171832,0.73890984,0.7524084,0.7669981,0.5102618,0.51959825,0.4839598,0.16320111,0.21912183,0.15211134,45.613342
1.0218797,3.5417247,3.5572367,11.129186,7.303641,0.041180838,0.005154878,0.011961526,0.39587834,0.3747464,0.41915053,0.71790904,0.62692094,0.64166516,0.9028394,0.885178,0.84567493,0.9921681,0.9951208,1.0271366,1.0666513,1.0760819,1.0876904,0.93288815,0.99714196,0.93062806,0.7301324,0.75154847,0.7960163,0.51556075,0.46379304,0.5207282,0.18918362,0.22744307,0.16286579,4.4809914
0.29228568,3.2166,4.0291734,0.5412778,8.460352,0.00852967,0.046845503,0.029955888,0.36869213,0.3638066,0.42596152,0.6618166,0.61999506,0.6389537,0.88989043,0.91967803,0.90356547,0.9726057,1.0292352,1.0576351,1.0293721,1.0686648,1.0869665,1.0013219,0.96758544,0.9113271,0.7303382,0.81010693,0.7569858,0.5501213,0.5393841,0.46242923,0.21370217,0.14957276,0.15487261,17.358932
10.172534,6.1239176,4.5154138,7.454516,1.5428871,0.085196815,0.09502194,0.074201964,0.40041652,0.3830332,0.4095286,0.62148595,0.6928991,0.67427737,0.8764505,0.8623157,0.9102116,1.01104,1.0273674,1.0115896,1.043939,1.0275278,0.99787796,0.9712572,0.95206475,0.9443731,0.80569786,0.7496047,0.76630646,0.46162173,0.4886121,0.54284525,0.19379495,0.21875012,0.23296225,21.070036
2.9332387,7.328953,14.162829,5.1936874,11.217446,0.06288362,0.086726174,0.061963197,0.40694395,0.33403385,0.4142037,0.68506813,0.67608786,0.6193282,0.9196985,0.91843253,0.85384136,1.0649165,1.0682917,1.0172285,1.0295142,1.0423946,1.0032432,0.91472244,0.9523649,0.94208705,0.8174311,0.80246377,0.75918305,0.45799795,0.5227068,0.50305027,0.16461395,0.23553026,0.22240674,33.200287
4.5483723,5.5035167,0.36041647,13.713637,14.802957,0.030844778,0.092557475,0.006345755,0.33573633,0.40050775,0.40758538,0.6579298,0.6588365,0.6198535,0.9081654,0.89002264,0.8539338,0.9835054,1.0501834,0.98006386,1.0562758,1.0910168,1.0307251,0.9875482,0.9814131,0.9480308,0.7422694,0.74318475,0.7242213,0.5145121,0.51880765,0.4943074,0.21790853,0.18764631,0.20642275,19.160366
7.342476,12.265273,13.6345625,11.225382,11.362645,0.09860714,0.09679683,0.089969344,0.35649505,0.37826374,0.36211646,0.6827807,0.6977593,0.67667234,0.8753914,0.89991695,0.85448223,0.97820616,1.0133128,1.0173322,1.0349343,1.0679736,1.0611564,0.97129655,0.97170836,0.9564652,0.7824031,0.7388679,0.74118936,0.5131433,0.53860927,0.50939107,0.23657721,0.23150727,0.14121024,29.49963
0.36007047,0.4524699,1.7434475,9.845892,1.0126752,0.026967293,0.067387864,0.047602523,0.393975,0.34974137,0.40392086,0.639599,0.6717952,0.6284618,0.8770746,0.92339766,0.9173219,0.9858681,1.0505798,1.0145894,1.0069995,1.0907345,1.0623957,0.964567,0.9751809,0.9814355,0.72799885,0.8016351,0.8095961,0.51342714,0.49306113,0.5143154,0.19453943,0.19957824,0.16006021,-4.6309214
1.7749152,3.864729,0.58735996,7.5101056,8.582011,0.08158943,0.05306175,0.05292607,0.35870928,0.42054474,0.34135562,0.6514541,0.634646,0.70588124,0.87141234,0.89230955,0.88801336,1.0596364,0.97960186,0.99619794,0.996801,1.0345566,1.0023112,0.95825154,0.97854644,0.9642109,0.7779179,0.76266927,0.7372034,0.49958932,0.5479686,0.51669186,0.20009269,0.17615367,0.2247104,8.633724
3.1109967,12.41074,4.652663,5.388547,13.214064,0.08324002,0.060714003,0.085358374,0.3810455,0.37815613,0.390912,0.62028456,0.7002907,0.64232445,0.8697033,0.8884738,0.85387784,0.9897525,1.0623968,1.0137637,1.0637493,1.0553925,1.0944161,0.93586326,0.93369895,1.0071765,0.7397765,0.72386605,0.7643019,0.53554404,0.5295933,0.47373602,0.15240023,0.20717734,0.15836787,12.943092
13.939137,6.6395965,2.1159143,3.737482,8.455045,0.07772161,0.038674917,0.029756619,0.36820927,0.41789705,0.34712338,0.6299749,0.68861806,0.68943805,0.8818716,0.9215769,0.8794147,1.0009742,0.98391443,0.99693316,1.0176144,1.058705,1.0362341,0.99537915,0.9350562,0.98841184,0.8136475,0.76168674,0.74514306,0.53216743,0.4596779,0.5403654,0.22949785,0.18820262,0.16012965,45.223698
11.896443,11.233835,4.188132,0.40975034,0.9363976,0.05635944,0.086183876,0.05669387,0.38654763,0.39898795,0.4054736,0.67927915,0.6411192,0.6697663,0.87014717,0.9166308,0.8657597,1.0656415,1.0429795,0.97199035,1.024464,1.0378916,1.0291969,0.9576264,0.9325448,0.99444455,0.79586846,0.7683487,0.7512671,0.46905738,0.47845575,0.47966993,0.23810498,0.19106692,0.16259567,21.536999
5.113828,7.594081,4.131183,1.569711,8.290407,0.04614215,0.048040014,0.062155988,0.3934766,0.40855303,0.35229164,0.65756404,0.6254586,0.65039104,0.8475107,0.88713664,0.8612468,1.0048207,1.0687231,1.0672054,1.0519152,1.0708507,1.0777137,0.96149635,0.96925557,0.9559359,0.73320436,0.81291354,0.73604023,0.49232054,0.46565348,0.47765052,0.24089798,0.18650636,0.20677397,21.766457
1.5469444,1.7405686,1.4029052,5.467699,14.124435,0.06209773,0.089061454,0.060465764,0.37896204,0.35424834,0.38636684,0.6792294,0.63393384,0.63220733,0.8698518,0.9344869,0.91133535,1.0499291,1.0552619,1.0214392,1.0120219,1.0933161,1.0536445,0.94131136,0.9794202,0.92418987,0.7748483,0.8195159,0.7895693,0.4604075,0.5508697,0.5179401,0.1777571,0.23044989,0.21332751,26.559885
10.431895,6.6107326,9.043585,10.486568,7.543697,0.07921073,0.07445762,0.021996135,0.34106863,0.41310304,0.3741056,0.7089738,0.69321287,0.6201696,0.9187982,0.9164053,0.8433336,1.0248922,0.9819889,1.0464233,1.0720223,1.0606277,1.0767051,0.9315541,0.9575532,0.94575036,0.8113014,0.80877733,0.7554456,0.46484378,0.5055295,0.5463535,0.18033102,0.20952234,0.15477459,36.506413
1.4506924,2.8791556,2.4048543,7.309558,0.6344873,0.016756762,0.007087243,0.006992084,0.3568708,0.3558711,0.39650327,0.70957786,0.674513,0.6885241,0.8595189,0.86981237,0.8447596,1.0687569,1.0272744,1.0082371,0.9997222,1.0547783,0.9963428,0.9929051,0.91239494,0.9700003,0.8041115,0.7326878,0.80980825,0.5552744,0.5422118,0.5526746,0.16772509,0.18234824,0.23598382,-3.434913
6.1363416,4.75746,14.860275,13.596181,11.856402,0.07368619,0.016061485,0.09924754,0.3687436,0.36093006,0.38408926,0.7164792,0.64317405,0.67276067,0.88559073,0.8764937,0.9145307,1.0249467,0.980917,1.0207034,1.0769966,1.0216998,1.0898302,0.9181039,0.9762306,0.9903028,0.79061866,0.7928352,0.78043926,0.4967398,0.54310507,0.49618798,0.23313563,0.23895031,0.14782949,41.282207
7.920617,5.071704,9.413029,2.3180275,4.30122,0.09065843,0.062441893,0.015897198,0.34940082,0.3702975,0.4239298,0.69889736,0.65507257,0.63852,0.85911113,0.8662076,0.8903369,0.978531,0.97731125,0.9905396,1.059187,1.0631571,1.0601526,1.000873,0.97140074,0.9398813,0.79293436,0.74975574,0.81755877,0.48808107,0.47604448,0.4976827,0.16323526,0.18609843,0.18276373,34.393456
5.9933596,5.7378397,0.39523333,10.4814825,13.676115,0.055858612,0.043383192,0.015165246,0.33035368,0.34104663,0.3306684,0.6185092,0.7168922,0.697647,0.9141413,0.92366594,0.90666825,1.0054208,1.0157282,1.0013859,1.0679615,1.0582765,1.0034107,0.96706754,0.9208054,0.99689454,0.77851796,0.7723143,0.74352324,0.51497555,0.5136346,0.52010894,0.15610231,0.17000508,0.15627849,24.107504
3.3631995,9.521748,6.6301928,7.2264566,7.937175,0.018743992,0.022598166,0.009670925,0.42631882,0.32987732,0.36410233,0.6704896,0.6482347,0.65450084,0.91487277,0.8799817,0.88556194,1.0660584,1.0039883,1.0197257,1.0772169,1.033683,1.0055238,0.9978,0.9162065,0.910017,0.74741113,0.7797185,0.81359804,0.46823964,0.4823845,0.5524392,0.23015486,0.21005553,0.14878988,9.579356
13.999369,8.504929,2.754922,4.8021483,11.163955,0.07747833,0.046822466,0.011569512,0.4163638,0.34299722,0.3853433,0.6411273,0.71075845,0.66992646,0.8793659,0.9195963,0.93697095,1.0180451,1.0558597,1.0039793,1.0184002,1.0183648,0.99741054,1.003528,0.97167957,0.9240018,0.7297322,0.80445814,0.77546877,0.47309738,0.50228304,0.48909482,0.19763434,0.17045055,0.16772585,46.472946
9.840409,7.645767,6.510173,4.581924,4.838046,0.020695377,0.029356677,0.05080232,0.40152478,0.38784584,0.40908343,0.65275025,0.65112364,0.6383192,0.8483668,0.860793,0.8810639,1.0690219,0.97320527,1.0593449,1.0710748,1.0702962,1.07197,0.9861539,1.0025363,0.9778151,0.76268435,0.79211074,0.76935947,0.48306504,0.52558595,0.5572625,0.22862625,0.16956258,0.18669042,29.621721
3.5438552,8.728963,9.606316,13.243088,5.8056493,0.06914755,0.07773923,0.0064677596,0.38399926,0.371291,0.42517173,0.68258154,0.6459282,0.65243727,0.93225855,0.8766765,0.900765,1.065675,0.9777475,1.0178415,1.0003237,1.0302197,1.0637493,0.9593254,0.9840874,0.925269,0.79536307,0.75133944,0.80550146,0.49428847,0.5481901,0.5112915,0.20822558,0.15326609,0.19844025,6.8240094
8.036916,12.347171,10.76243,8.463657,9.80459,0.086892545,0.0118397055,0.08699151,0.39583173,0.3559126,0.34458122,0.6990815,0.6531537,0.6927153,0.8975771,0.9381646,0.8570484,1.01494,1.0438275,0.99736917,1.0316715,1.0344572,1.0944519,0.9812689,0.91292685,0.9732619,0.8153362,0.79827774,0.8185038,0.49737355,0.512239,0.55613273,0.23720974,0.17643109,0.20165245,27.024513
7.8892984,1.0665617,7.789133,5.860658,14.268088,0.052031457,0.094124444,0.02804317,0.37101746,0.39549527,0.36942628,0.64483887,0.71094364,0.64982,0.92218983,0.8802123,0.84215677,0.98737335,1.034756,1.0577472,1.0383793,1.0779723,1.0545921,0.9805591,1.008807,0.99340767,0.81181955,0.74131495,0.736204,0.5469137,0.553387,0.5326793,0.21095857,0.17955145,0.20863378,56.442307
14.269708,8.987929,14.203524,3.637358,14.018803,0.02591529,0.047885817,0.09678762,0.3456948,0.33517352,0.3732999,0.6944495,0.621868,0.70019627,0.8936997,0.8974531,0.92243147,1.0472181,1.0191019,0.9743677,1.0886524,1.0292201,1.0176347,0.9760199,0.99290305,0.9664172,0.7446353,0.7276782,0.79485327,0.5247748,0.5369925,0.5570929,0.16388378,0.20665103,0.24072209,71.213776
13.957389,7.2133427,1.4811792,5.0797777,5.494295,0.048438966,0.031435687,0.010968566,0.37799588,0.35194203,0.34315494,0.62082916,0.6890034,0.66115737,0.91302794,0.9182397,0.84178126,1.0038108,1.0664953,1.0133221,1.0790929,1.0021806,1.0911083,0.98041314,0.9241857,0.97103906,0.8049478,0.8000251,0.7827934,0.48784727,0.49162108,0.47098055,0.24026646,0.20065942,0.20195472,35.901363
